Molecule ChEMBL ID,Cell Name,Standard Type,Assay,Incubation Time Hours,Property Measured,max,min,mean,median,count
CHEMBL1186585,A-172,IC50,Unspecified,,Growth inhibition,4.43,4.43,4.43,4.43,1
CHEMBL1186585,AM-38,IC50,Unspecified,,Growth inhibition,4.79,4.79,4.79,4.79,1
CHEMBL1186585,SF126,IC50,Unspecified,,Growth inhibition,4.36,4.36,4.36,4.36,1
CHEMBL1186585,SF295,IC50,Unspecified,,Growth inhibition,4.64,4.64,4.64,4.64,1
CHEMBL1186585,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.24,4.24,4.24,4.24,1
CHEMBL118709,U-87MG ATCC,IC50,Unspecified,,Unspecified,6.1,6.1,6.1,6.1,1
CHEMBL118845,U-87MG ATCC,IC50,Unspecified,,Unspecified,5.22,5.22,5.22,5.22,1
CHEMBL1189501,T98G,IC50,Unspecified,,Unspecified,7.11,7.11,7.11,7.11,1
CHEMBL119,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.96,7.96,7.96,7.96,1
CHEMBL119037,U-87MG ATCC,IC50,Unspecified,,Unspecified,5.22,5.22,5.22,5.22,1
CHEMBL1190711,A-172,IC50,Unspecified,,Growth inhibition,5.65,5.65,5.65,5.65,1
CHEMBL1190711,AM-38,IC50,Unspecified,,Growth inhibition,4.88,4.88,4.88,4.88,1
CHEMBL1190711,KNS-42,IC50,Unspecified,,Growth inhibition,4.07,4.07,4.07,4.07,1
CHEMBL1190711,SF126,IC50,Unspecified,,Growth inhibition,4.65,4.65,4.65,4.65,1
CHEMBL1190711,SF295,IC50,Unspecified,,Growth inhibition,4.98,4.98,4.98,4.98,1
CHEMBL1190711,T98G,IC50,Unspecified,,Growth inhibition,4.39,4.39,4.39,4.39,1
CHEMBL1190711,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.82,4.82,4.82,4.82,1
CHEMBL119393,U-87MG ATCC,IC50,Unspecified,,Unspecified,5.52,5.52,5.52,5.52,1
CHEMBL119592,LN-229,EC50,Unspecified,18.0,Cytotoxicity,5.58,5.58,5.58,5.58,1
CHEMBL119592,T98G,EC50,Unspecified,18.0,Cytotoxicity,5.33,5.33,5.33,5.33,1
CHEMBL119592,U-87MG ATCC,EC50,Unspecified,,Cytotoxicity,5.51,5.51,5.51,5.51,1
CHEMBL119700,U-87MG ATCC,IC50,Unspecified,,Unspecified,8.1,8.1,8.1,8.1,1
CHEMBL119894,U-87MG ATCC,IC50,Unspecified,,Unspecified,5.22,5.22,5.22,5.22,1
CHEMBL120077,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,4.89,4.89,4.89,4.89,1
CHEMBL1201182,A-172,IC50,Unspecified,,Growth inhibition,5.94,5.94,5.94,5.94,1
CHEMBL1201182,AM-38,IC50,Unspecified,,Growth inhibition,6.39,6.39,6.39,6.39,1
CHEMBL1201182,KNS-42,IC50,Unspecified,,Growth inhibition,6.56,6.56,6.56,6.56,1
CHEMBL1201182,SF126,IC50,Unspecified,,Growth inhibition,7.64,7.64,7.64,7.64,1
CHEMBL1201182,SF295,IC50,Unspecified,,Growth inhibition,7.22,7.22,7.22,7.22,1
CHEMBL1201182,SNB-75,IC50,Unspecified,,Growth inhibition,6.38,6.38,6.38,6.38,1
CHEMBL1201182,T98G,IC50,Unspecified,,Growth inhibition,7.58,7.58,7.58,7.58,1
CHEMBL1201182,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.59,5.59,5.59,5.59,1
CHEMBL1208572,U-87MG ATCC,IC50,MTT,,Antiproliferative activity,4.41,4.41,4.41,4.41,1
CHEMBL1214141,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,5.22,5.22,5.22,5.22,1
CHEMBL121802,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,6.3,6.3,6.3,6.3,1
CHEMBL121878,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,6.4,6.4,6.4,6.4,1
CHEMBL121911,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.16,7.16,7.16,7.16,1
CHEMBL122076,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.1,7.1,7.1,7.1,1
CHEMBL1224134,LN-229,IC50,MTS,72.0,Cytotoxicity,5.3,5.3,5.3,5.3,1
CHEMBL1224135,LN-229,IC50,MTS,72.0,Cytotoxicity,4.54,4.54,4.54,4.54,1
CHEMBL1224208,LN-229,IC50,MTS,72.0,Cytotoxicity,5.4,5.4,5.4,5.4,1
CHEMBL1224209,LN-229,IC50,MTS,72.0,Cytotoxicity,5.1,5.1,5.1,5.1,1
CHEMBL1224210,LN-229,IC50,MTS,72.0,Cytotoxicity,5.05,5.05,5.05,5.05,1
CHEMBL1224212,LN-229,IC50,MTS,72.0,Cytotoxicity,4.77,4.77,4.77,4.77,1
CHEMBL1224276,LN-229,IC50,MTS,72.0,Cytotoxicity,4.43,4.43,4.43,4.43,1
CHEMBL1224277,LN-229,IC50,MTS,72.0,Cytotoxicity,4.77,4.77,4.77,4.77,1
CHEMBL1224278,LN-229,IC50,MTS,72.0,Cytotoxicity,4.77,4.77,4.77,4.77,1
CHEMBL1224279,LN-229,IC50,MTS,72.0,Cytotoxicity,4.14,4.14,4.14,4.14,1
CHEMBL1224280,LN-229,IC50,MTS,72.0,Cytotoxicity,4.42,4.42,4.42,4.42,1
CHEMBL1224281,LN-229,IC50,MTS,72.0,Cytotoxicity,4.8,4.8,4.8,4.8,1
CHEMBL1224282,LN-229,IC50,MTS,72.0,Cytotoxicity,5.1,5.1,5.1,5.1,1
CHEMBL1224359,LN-229,IC50,MTS,72.0,Cytotoxicity,4.92,4.92,4.92,4.92,1
CHEMBL1224360,LN-229,IC50,MTS,72.0,Cytotoxicity,4.8,4.8,4.8,4.8,1
CHEMBL1224361,LN-229,IC50,MTS,72.0,Cytotoxicity,4.85,4.85,4.85,4.85,1
CHEMBL1224362,LN-229,IC50,MTS,72.0,Cytotoxicity,4.5,4.5,4.5,4.5,1
CHEMBL1224363,LN-229,IC50,MTS,72.0,Cytotoxicity,4.5,4.5,4.5,4.5,1
CHEMBL1224364,LN-229,IC50,MTS,72.0,Cytotoxicity,4.55,4.55,4.55,4.55,1
CHEMBL1224366,LN-229,IC50,MTS,72.0,Cytotoxicity,5.22,5.22,5.22,5.22,1
CHEMBL122557,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,5.4,5.4,5.4,5.4,1
CHEMBL1230020,SF295,IC50,Unspecified,,Growth inhibition,4.29,4.29,4.29,4.29,1
CHEMBL1230020,T98G,IC50,Unspecified,,Growth inhibition,4.39,4.39,4.39,4.39,1
CHEMBL1230609,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.04,5.87,5.98,6.005,4
CHEMBL1230609,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.33,5.66,5.994,5.975,10
CHEMBL1230609,U-87MG ATCC,IC50,MTT,,Antiproliferative activity,6.05,6.05,6.05,6.05,1
CHEMBL1231795,LN-229,EC50,Cell-Titer Glo,120.0,Antiproliferative activity,6.3,6.3,6.3,6.3,1
CHEMBL1234354,U-87MG ATCC,IC50,CellTiter-Glo,96.0,Antiproliferative activity,6.28,6.28,6.28,6.28,1
CHEMBL1234354,U-87MG ATCC,IC50,Celltiter-Glo luminescence cell viability,96.0,Antiproliferative activity,6.47,6.47,6.47,6.47,1
CHEMBL1236095,SF295,IC50,CellTiter-Glo,72.0,Unspecified,6.09,5.74,5.915,5.915,2
CHEMBL1236095,SF295,IC50,celltiter-glo,72.0,Antiproliferative activity,5.54,5.54,5.54,5.54,1
CHEMBL1236095,SNB-75,IC50,celltiter-glo,72.0,Antiproliferative activity,5.66,5.66,5.66,5.66,1
CHEMBL1236095,T98G,IC50,celltiter-glo,72.0,Antiproliferative activity,6.69,6.69,6.69,6.69,1
CHEMBL1236962,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.27,6.27,6.27,6.27,1
CHEMBL1241156,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,5.82,5.82,5.82,5.82,1
CHEMBL1241831,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,5.09,5.09,5.09,5.09,1
CHEMBL1241832,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,6.0,6.0,6.0,6.0,1
CHEMBL1242367,KNS-42,IC50,Unspecified,,Growth inhibition,4.83,4.83,4.83,4.83,1
CHEMBL1242367,SF126,IC50,Unspecified,,Growth inhibition,4.26,4.26,4.26,4.26,1
CHEMBL1242367,SNB-75,IC50,Unspecified,,Growth inhibition,4.86,4.86,4.86,4.86,1
CHEMBL1242367,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.57,4.57,4.57,4.57,1
CHEMBL124315,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,6.3,6.3,6.3,6.3,1
CHEMBL124546,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,6.3,6.3,6.3,6.3,1
CHEMBL124551,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,8.4,8.4,8.4,8.4,1
CHEMBL125191,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.4,7.4,7.4,7.4,1
CHEMBL125393,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.42,7.4,7.41,7.41,2
CHEMBL125395,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.16,7.16,7.16,7.16,1
CHEMBL1256459,KNS-42,IC50,Unspecified,,Growth inhibition,7.09,7.09,7.09,7.09,1
CHEMBL1256459,SF126,IC50,Unspecified,,Growth inhibition,7.36,7.36,7.36,7.36,1
CHEMBL1256459,SNB-75,IC50,Unspecified,,Growth inhibition,7.2,7.2,7.2,7.2,1
CHEMBL1256459,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.23,5.23,5.23,5.23,1
CHEMBL1256616,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.14,6.14,6.14,6.14,1
CHEMBL1257065,U-87MG ATCC,IC50,MTS,72.0,Antiproliferative activity,5.36,5.36,5.36,5.36,1
CHEMBL1269013,U-87MG ATCC,EC50,SRB,72.0,Antiproliferative activity,4.9,4.9,4.9,4.9,1
CHEMBL1269453,SF295,EC50,Unspecified,,Cytotoxicity,5.57,5.57,5.57,5.57,1
CHEMBL1269454,SF295,EC50,Unspecified,,Cytotoxicity,5.96,5.96,5.96,5.96,1
CHEMBL126986,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,5.9,5.9,5.9,5.9,1
CHEMBL1276127,U-87MG ATCC,IC50,MTT,24.0,Cytotoxicity,4.9,4.9,4.9,4.9,1
CHEMBL1276265,U-87MG ATCC,IC50,Unspecified,6.0,Unspecified,4.74,4.74,4.74,4.74,1
CHEMBL1276265,U-87MG ATCC,IC50,Unspecified,8.0,Unspecified,6.02,6.02,6.02,6.02,1
CHEMBL1289102,U-87MG ATCC,IC50,sulforhodamine B,48.0,Cytotoxicity,6.22,6.22,6.22,6.22,1
CHEMBL1289926,A-172,IC50,Unspecified,,Growth inhibition,5.67,5.67,5.67,5.67,1
CHEMBL1289926,SF126,IC50,Unspecified,,Growth inhibition,5.48,5.48,5.48,5.48,1
CHEMBL1289926,SF295,IC50,Unspecified,,Growth inhibition,5.52,5.52,5.52,5.52,1
CHEMBL1289926,SNB-75,IC50,Unspecified,,Growth inhibition,4.5,4.5,4.5,4.5,1
CHEMBL1289926,T98G,IC50,Unspecified,,Growth inhibition,5.0,5.0,5.0,5.0,1
CHEMBL1289926,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.66,4.66,4.66,4.66,1
CHEMBL1289926,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.15,4.15,4.15,4.15,1
CHEMBL129,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,4.92,4.92,4.92,4.92,1
CHEMBL1335117,T98G,EC50,ELISA,48.0,Unspecified,6.16,6.16,6.16,6.16,1
CHEMBL1336,KNS-42,IC50,Unspecified,,Growth inhibition,4.43,4.43,4.43,4.43,1
CHEMBL1336,SF126,IC50,Unspecified,,Growth inhibition,5.79,5.79,5.79,5.79,1
CHEMBL1336,SF295,IC50,SRB,48.0,Antiproliferative activity,5.8,5.8,5.8,5.8,1
CHEMBL1336,SF295,IC50,sulforhodamine B,48.0,Growth inhibition,5.8,5.8,5.8,5.8,1
CHEMBL1336,SNB-75,IC50,SRB,48.0,Antiproliferative activity,5.5,5.5,5.5,5.5,2
CHEMBL1336,SNB-75,IC50,sulforhodamine B,48.0,Growth inhibition,5.5,5.5,5.5,5.5,1
CHEMBL1336,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.89,4.9,5.395,5.395,2
CHEMBL1336,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,4.68,4.68,4.68,4.68,1
CHEMBL1336,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.07,5.07,5.07,5.07,1
CHEMBL1336,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.81,4.81,4.81,4.81,1
CHEMBL1351,XF 498,IC50,Unspecified,,Cytotoxicity,4.87,4.87,4.87,4.87,1
CHEMBL1353474,T98G,EC50,ELISA,48.0,Unspecified,5.38,5.38,5.38,5.38,1
CHEMBL135561,A-172,IC50,Unspecified,,Growth inhibition,5.25,5.25,5.25,5.25,1
CHEMBL135561,AM-38,IC50,Unspecified,,Growth inhibition,4.72,4.72,4.72,4.72,1
CHEMBL135561,KNS-42,IC50,Unspecified,,Growth inhibition,4.13,4.13,4.13,4.13,1
CHEMBL135561,SF126,IC50,Unspecified,,Growth inhibition,4.77,4.77,4.77,4.77,1
CHEMBL135561,SF295,IC50,Unspecified,,Growth inhibition,4.88,4.88,4.88,4.88,1
CHEMBL135561,SNB-75,IC50,Unspecified,,Growth inhibition,4.31,4.31,4.31,4.31,1
CHEMBL135561,T98G,IC50,Unspecified,,Growth inhibition,4.16,4.16,4.16,4.16,1
CHEMBL135561,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.43,4.43,4.43,4.43,1
CHEMBL1360494,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.87,4.87,4.87,4.87,1
CHEMBL1366503,T98G,EC50,ELISA,48.0,Unspecified,5.5,5.5,5.5,5.5,1
CHEMBL136737,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.08,6.08,6.08,6.08,1
CHEMBL1369953,LN-229,IC50,MTT,,Antiproliferative activity,5.11,5.11,5.11,5.11,1
CHEMBL1372036,LN-229,IC50,RealTime-Glow MT cell viability,144.0,Antiproliferative activity,5.64,5.64,5.64,5.64,1
CHEMBL1380839,SF295,IC50,Sulforhodamine B-stain,72.0,Antiproliferative activity,9.4,9.4,9.4,9.4,1
CHEMBL139942,XF 498,IC50,Unspecified,,Cytotoxicity,5.7,5.7,5.7,5.7,1
CHEMBL140,LN-229,IC50,MTT,48.0,Cytotoxicity,4.82,4.82,4.82,4.82,1
CHEMBL140,T98G,IC50,EZ-Tox,24.0,Antiproliferative activity,5.0,5.0,5.0,5.0,1
CHEMBL140,T98G,IC50,MTT,24.0,Anticancer activity,4.6,4.6,4.6,4.6,1
CHEMBL140,T98G,IC50,MTT,72.0,Antiproliferative activity,4.6,4.6,4.6,4.6,1
CHEMBL140,U-87MG ATCC,IC50,MTS,48.0,Cytotoxicity,5.15,5.15,5.15,5.15,1
CHEMBL140,U-87MG ATCC,IC50,MTT,24.0,Unspecified,4.74,4.74,4.74,4.74,1
CHEMBL140,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,4.8,4.8,4.8,4.8,1
CHEMBL140,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.5,4.5,4.5,4.5,1
CHEMBL140,U-87MG ATCC,IC50,methylene blue staining,120.0,Cytotoxicity,5.09,5.09,5.09,5.09,1
CHEMBL140730,XF 498,IC50,Unspecified,,Cytotoxicity,4.97,4.97,4.97,4.97,1
CHEMBL140827,U-87MG ATCC,IC50,Unspecified,,Unspecified,9.52,9.52,9.52,9.52,1
CHEMBL141064,XF 498,IC50,Unspecified,,Cytotoxicity,5.14,5.14,5.14,5.14,1
CHEMBL141075,XF 498,IC50,Unspecified,,Cytotoxicity,5.02,5.02,5.02,5.02,1
CHEMBL141081,XF 498,IC50,Unspecified,,Cytotoxicity,5.86,5.86,5.86,5.86,1
CHEMBL141254,XF 498,IC50,Unspecified,,Cytotoxicity,4.95,4.95,4.95,4.95,1
CHEMBL141699,U-87MG ATCC,IC50,Unspecified,,Unspecified,9.05,9.05,9.05,9.05,1
CHEMBL141838,XF 498,IC50,SRB,,Cytotoxicity,4.95,4.95,4.95,4.95,1
CHEMBL1422,U-87MG ATCC,IC50,fluorescence based,,Unspecified,4.07,4.07,4.07,4.07,1
CHEMBL142215,XF 498,IC50,Unspecified,,Cytotoxicity,6.12,6.12,6.12,6.12,1
CHEMBL1424468,T98G,EC50,ELISA,48.0,Unspecified,6.17,6.17,6.17,6.17,1
CHEMBL142703,U-87MG ATCC,IC50,fluorescence based,,Unspecified,4.1,4.1,4.1,4.1,1
CHEMBL14355,T98G,IC50,MTT,72.0,Growth inhibition,4.28,4.28,4.28,4.28,1
CHEMBL143637,XF 498,IC50,Unspecified,,Cytotoxicity,5.35,5.35,5.35,5.35,1
CHEMBL1436701,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.5,4.5,4.5,4.5,1
CHEMBL1448,LN-229,IC50,AlamarBlue,120.0,Antiproliferative activity,6.52,6.52,6.52,6.52,1
CHEMBL1448,T98G,IC50,AlamarBlue,120.0,Antiproliferative activity,6.52,6.52,6.52,6.52,1
CHEMBL1448,U-87MG ATCC,IC50,AlamarBlue,120.0,Antiproliferative activity,6.52,6.52,6.52,6.52,1
CHEMBL1448,U-87MG ATCC,IC50,MTT,120.0,Antiproliferative activity,6.4,6.4,6.4,6.4,1
CHEMBL1448054,T98G,EC50,ELISA,48.0,Unspecified,6.39,6.39,6.39,6.39,1
CHEMBL1450405,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.65,4.65,4.65,4.65,1
CHEMBL14762,KNS-42,IC50,Unspecified,,Growth inhibition,4.14,4.14,4.14,4.14,1
CHEMBL14762,SF126,IC50,Unspecified,,Growth inhibition,4.01,4.01,4.01,4.01,1
CHEMBL1485589,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.56,4.56,4.56,4.56,1
CHEMBL1490147,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.55,4.55,4.55,4.55,1
CHEMBL150607,SF295,IC50,Unspecified,,Unspecified,9.23,9.23,9.23,9.23,1
CHEMBL15192,SF295,IC50,MTT,72.0,Cytotoxicity,6.04,6.02,6.032,6.04,5
CHEMBL15192,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,5.7,5.7,5.7,5.7,1
CHEMBL1521217,T98G,EC50,ELISA,48.0,Unspecified,6.36,6.36,6.36,6.36,1
CHEMBL15221,LN-229,IC50,MTT,,Antiproliferative activity,4.21,4.21,4.21,4.21,1
CHEMBL153117,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.13,4.13,4.13,4.13,1
CHEMBL1544486,T98G,EC50,ELISA,48.0,Unspecified,5.42,5.42,5.42,5.42,1
CHEMBL1554780,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.57,4.57,4.57,4.57,1
CHEMBL155625,U-87MG ATCC,EC50,SRB,72.0,Cytotoxicity,3.54,3.54,3.54,3.54,1
CHEMBL155771,SF295,IC50,MTT,72.0,Cytotoxicity,4.69,4.69,4.69,4.69,1
CHEMBL1557864,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.62,4.62,4.62,4.62,1
CHEMBL1558546,U-87MG ATCC,IC50,CCK8,24.0,Cytotoxicity,4.25,4.25,4.25,4.25,1
CHEMBL1565145,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.74,4.74,4.74,4.74,1
CHEMBL1567256,T98G,EC50,ELISA,48.0,Unspecified,5.63,5.63,5.63,5.63,1
CHEMBL1587877,T98G,EC50,ELISA,48.0,Unspecified,5.88,5.88,5.88,5.88,1
CHEMBL159,A-172,IC50,Unspecified,,Growth inhibition,8.02,8.02,8.02,8.02,1
CHEMBL159,AM-38,IC50,Unspecified,,Growth inhibition,7.43,7.43,7.43,7.43,1
CHEMBL159,KNS-42,IC50,Unspecified,,Growth inhibition,7.73,7.73,7.73,7.73,1
CHEMBL159,SF126,IC50,Unspecified,,Growth inhibition,7.66,7.66,7.66,7.66,1
CHEMBL159,SF295,IC50,Unspecified,,Growth inhibition,7.44,7.44,7.44,7.44,1
CHEMBL159,SNB-75,IC50,Unspecified,,Growth inhibition,7.95,7.95,7.95,7.95,1
CHEMBL159,T98G,IC50,Unspecified,,Growth inhibition,7.94,7.94,7.94,7.94,1
CHEMBL159,U-87MG ATCC,IC50,Unspecified,72.0,Antiproliferative activity,9.0,9.0,9.0,9.0,1
CHEMBL159,U-87MG ATCC,IC50,Unspecified,72.0,Cytotoxicity,9.0,9.0,9.0,9.0,1
CHEMBL159,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,7.52,7.52,7.52,7.52,1
CHEMBL159,U-87MG ATCC,IC50,resazurin,72.0,Cytotoxicity,9.0,9.0,9.0,9.0,1
CHEMBL1590709,U-87MG ATCC,IC50,cell-based luciferase reporter gene,48.0,Antiviral activity,4.47,4.47,4.47,4.47,1
CHEMBL1592888,KNS-42,IC50,MTT,72.0,Antiproliferative activity,5.09,5.09,5.09,5.09,1
CHEMBL1592888,KNS-42,IC50,PrestoBlue reagent based cell viability,72.0,Cytotoxicity,5.1,5.1,5.1,5.1,1
CHEMBL1604428,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.61,4.61,4.61,4.61,1
CHEMBL1610540,T98G,EC50,ELISA,48.0,Unspecified,6.28,6.28,6.28,6.28,1
CHEMBL1613444,LN-229,IC50,MTT,,Antiproliferative activity,4.41,4.41,4.41,4.41,1
CHEMBL1614646,U-87MG ATCC,IC50,Unspecified,0.25,Unspecified,4.16,4.16,4.16,4.16,1
CHEMBL1614701,KNS-42,IC50,Unspecified,,Growth inhibition,4.01,4.01,4.01,4.01,1
CHEMBL1614701,SF126,IC50,Unspecified,,Growth inhibition,4.86,4.86,4.86,4.86,1
CHEMBL1614701,SF295,IC50,Unspecified,,Growth inhibition,4.31,4.31,4.31,4.31,1
CHEMBL1614701,SNB-75,IC50,Unspecified,,Growth inhibition,4.22,4.22,4.22,4.22,1
CHEMBL1614701,T98G,IC50,Unspecified,,Growth inhibition,4.37,4.37,4.37,4.37,1
CHEMBL1614701,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.23,4.23,4.23,4.23,1
CHEMBL1615182,U-87MG ATCC,IC50,AlphaScreen,2.0,Unspecified,6.72,6.72,6.72,6.72,1
CHEMBL1615183,U-87MG ATCC,IC50,Unspecified,,Unspecified,6.78,6.78,6.78,6.78,1
CHEMBL1615189,U-87MG ATCC,IC50,ATP-based cell viability,,Antiproliferative activity,7.17,7.17,7.17,7.17,1
CHEMBL1615189,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.36,5.55,5.955,5.955,2
CHEMBL1615189,U-87MG ATCC,IC50,Unspecified,,Unspecified,8.2,8.2,8.2,8.2,1
CHEMBL1615189,U-87MG ATCC,IC50,alphascreen,2.0,Unspecified,8.2,8.2,8.2,8.2,1
CHEMBL1615281,U-87MG ATCC,IC50,Unspecified,72.0,Antiproliferative activity,4.24,4.24,4.24,4.24,1
CHEMBL1625188,LN-229,EC50,Unspecified,72.0,Antiproliferative activity,5.3,5.3,5.3,5.3,1
CHEMBL1630322,SF295,IC50,MTT,72.0,Cytotoxicity,4.79,4.79,4.79,4.79,1
CHEMBL1630324,SF295,IC50,MTT,72.0,Cytotoxicity,5.59,5.59,5.59,5.59,1
CHEMBL1630325,SF295,IC50,MTT,72.0,Cytotoxicity,5.59,5.59,5.59,5.59,1
CHEMBL1630580,T98G,IC50,MTT,48.0,Cytotoxicity,8.23,8.23,8.23,8.23,1
CHEMBL1630580,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,8.77,8.77,8.77,8.77,1
CHEMBL1630581,T98G,IC50,MTT,48.0,Cytotoxicity,8.96,8.96,8.96,8.96,1
CHEMBL1630581,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,8.59,8.59,8.59,8.59,1
CHEMBL1630582,T98G,IC50,MTT,48.0,Cytotoxicity,9.0,9.0,9.0,9.0,1
CHEMBL1630582,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,7.51,7.51,7.51,7.51,1
CHEMBL163078,U-87MG ATCC,IC50,Unspecified,,Unspecified,9.13,7.32,8.175,8.125,4
CHEMBL1631907,U-87MG ATCC,IC50,MTS,48.0,Antiproliferative activity,5.6,5.6,5.6,5.6,1
CHEMBL1641650,T98G,IC50,SRB,72.0,Cytotoxicity,4.78,4.78,4.78,4.78,1
CHEMBL1643,SNB-75,IC50,MTT,72.0,Antiproliferative activity,4.73,4.73,4.73,4.73,1
CHEMBL1643027,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.55,4.55,4.55,4.55,1
CHEMBL1643030,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.63,4.63,4.63,4.63,1
CHEMBL1643031,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.57,4.57,4.57,4.57,1
CHEMBL1643034,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.98,4.98,4.98,4.98,1
CHEMBL1643041,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.86,4.86,4.86,4.86,1
CHEMBL1643044,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.55,4.55,4.55,4.55,1
CHEMBL1643045,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.47,4.47,4.47,4.47,1
CHEMBL1643048,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.77,4.77,4.77,4.77,1
CHEMBL1643051,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.58,4.58,4.58,4.58,1
CHEMBL1643054,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.43,4.43,4.43,4.43,1
CHEMBL1643055,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.64,4.64,4.64,4.64,1
CHEMBL1643058,U-87MG ATCC,IC50,Alamar blue,72.0,Cytotoxicity,4.68,4.68,4.68,4.68,1
CHEMBL1643111,U-87MG ATCC,IC50,MTT,4.0,Cytotoxicity,5.61,5.61,5.61,5.61,1
CHEMBL1643112,U-87MG ATCC,IC50,MTT,4.0,Cytotoxicity,5.51,5.51,5.51,5.51,1
CHEMBL1643113,U-87MG ATCC,IC50,MTT,4.0,Cytotoxicity,4.78,4.78,4.78,4.78,1
CHEMBL1644111,U-87MG ATCC,IC50,sulforhodamine B,72.0,Antiproliferative activity,5.1,5.1,5.1,5.1,1
CHEMBL1645544,T98G,IC50,MTT,72.0,Growth inhibition,4.5,4.5,4.5,4.5,1
CHEMBL1645545,T98G,IC50,MTT,72.0,Growth inhibition,4.66,4.66,4.66,4.66,1
CHEMBL1645546,T98G,IC50,MTT,72.0,Growth inhibition,4.21,4.21,4.21,4.21,1
CHEMBL1645547,T98G,IC50,MTT,72.0,Growth inhibition,4.07,4.07,4.07,4.07,1
CHEMBL1645548,T98G,IC50,MTT,72.0,Growth inhibition,5.14,5.14,5.14,5.14,1
CHEMBL1645549,T98G,IC50,MTT,72.0,Growth inhibition,4.77,4.77,4.77,4.77,1
